Timestep;year;month;day;hour;real_time_measured_MW;monitored_capacity_MW;capacity_factor
2864;2015;5;19;8;613.805;1122.51;0.546814728
2865;2015;5;19;9;661.4875;1122.51;0.589293191
2866;2015;5;19;10;722.245;1122.51;0.643419658
2867;2015;5;19;11;787.4225;1122.51;0.701483728
2868;2015;5;19;12;768.215;1122.51;0.684372522
2869;2015;5;19;13;739.065;1122.51;0.658403934
2870;2015;5;19;14;711.4825;1122.51;0.63383177
2871;2015;5;19;15;620.505;1122.51;0.552783494
2872;2015;5;19;16;655.8725;1122.51;0.584291009
2873;2015;5;19;17;545.2475;1122.51;0.485739548
2874;2015;5;19;18;520.73;1122.51;0.463897872
2875;2015;5;19;19;460.455;1122.51;0.410201245
2876;2015;5;19;20;478.37;1122.51;0.426161014
2877;2015;5;19;21;396.135;1122.51;0.352901088
2878;2015;5;19;22;372.5775;1122.51;0.331914638
2879;2015;5;19;23;378.9425;1122.51;0.337584966
2880;2015;5;20;0;363.9175;1122.51;0.324199784
2881;2015;5;20;1;366.6925;1122.51;0.326671923
2882;2015;5;20;2;354.665;1122.51;0.315957096
2883;2015;5;20;3;339.745;1122.51;0.302665455
2884;2015;5;20;4;304.9775;1122.51;0.271692457
2885;2015;5;20;5;222.0625;1122.51;0.197826745
2886;2015;5;20;6;200.1475;1122.51;0.178303534
2887;2015;5;20;7;152.785;1122.51;0.136110146
2888;2015;5;20;8;110.8475;1122.51;0.098749677
2889;2015;5;20;9;95.2625;1122.51;0.084865614
2890;2015;5;20;10;102.15;1122.51;0.091001416
2891;2015;5;20;11;141.8775;1122.51;0.126393083
2892;2015;5;20;12;185.8625;1122.51;0.16557759
2893;2015;5;20;13;217.3925;1122.51;0.193666426
2894;2015;5;20;14;219.7375;1122.51;0.195755494
2895;2015;5;20;15;211.6975;1122.51;0.188592975
2896;2015;5;20;16;215.225;1122.51;0.191735486
2897;2015;5;20;17;189.4025;1122.51;0.168731236
2898;2015;5;20;18;198.3975;1122.51;0.176744528
2899;2015;5;20;19;160.1625;1122.51;0.142682471
2900;2015;5;20;20;119.1625;1122.51;0.106157183
2901;2015;5;20;21;79.685;1122.51;0.070988232
2902;2015;5;20;22;75.9875;1122.51;0.067694274
2903;2015;5;20;23;67.4;1122.51;0.060044009
2904;2015;5;21;0;109.48;1122.51;0.097531425
2905;2015;5;21;1;112.8625;1122.51;0.100544761
2906;2015;5;21;2;101.2475;1122.51;0.090197415
2907;2015;5;21;3;91.8675;1122.51;0.081841142
2908;2015;5;21;4;93.9275;1122.51;0.083676315
2909;2015;5;21;5;89.8375;1122.51;0.080032695
2910;2015;5;21;6;76.4475;1122.51;0.06810407
2911;2015;5;21;7;53.965;1122.51;0.048075296
2912;2015;5;21;8;30.545;1122.51;0.027211339
2913;2015;5;21;9;13.1225;1122.51;0.011690319
2914;2015;5;21;10;20.4975;1122.51;0.018260416
2915;2015;5;21;11;33.655;1122.51;0.029981916
2916;2015;5;21;12;59.3975;1122.51;0.052914896
2917;2015;5;21;13;87.755;1122.51;0.078177477
2918;2015;5;21;14;104.3925;1122.51;0.092999171
2919;2015;5;21;15;107.82;1122.51;0.096052596
2920;2015;5;21;16;118.4575;1122.51;0.105529127
2921;2015;5;21;17;118.345;1122.51;0.105428905
2922;2015;5;21;18;118.0425;1122.51;0.10515942
2923;2015;5;21;19;109.03;1122.51;0.097130538
2924;2015;5;21;20;64.8175;1122.51;0.057743361
2925;2015;5;21;21;53.7625;1122.51;0.047894896
2926;2015;5;21;22;61.8875;1122.51;0.055133139
2927;2015;5;21;23;67.6075;1122.51;0.060228862
2928;2015;5;22;0;68.795;1122.51;0.061286759
2929;2015;5;22;1;56.6975;1122.51;0.050509572
2930;2015;5;22;2;58.015;1122.51;0.051683281
2931;2015;5;22;3;45.2875;1122.51;0.040344852
2932;2015;5;22;4;38.9725;1122.51;0.034719067
2933;2015;5;22;5;39.3025;1122.51;0.035013051
2934;2015;5;22;6;38.685;1122.51;0.034462945
2935;2015;5;22;7;27.6625;1122.51;0.024643433
2936;2015;5;22;8;17.8225;1122.51;0.015877364
2937;2015;5;22;9;13.1075;1122.51;0.011676956
2938;2015;5;22;10;10.4625;1122.51;0.00932063
2939;2015;5;22;11;9.8;1122.51;0.008730434
2940;2015;5;22;12;11.2475;1122.51;0.010019955
2941;2015;5;22;13;10.17;1122.51;0.009060053
2942;2015;5;22;14;11.6575;1122.51;0.010385208
2943;2015;5;22;15;13.495;1122.51;0.012022165
2944;2015;5;22;16;17.27;1122.51;0.015385164
2945;2015;5;22;17;20.4675;1122.51;0.018233691
2946;2015;5;22;18;24.995;1122.51;0.022267062
2947;2015;5;22;19;34.0925;1122.51;0.030371667
2948;2015;5;22;20;44.13;1122.51;0.039313681
2949;2015;5;22;21;58.3975;1122.51;0.052024035
2950;2015;5;22;22;60.5625;1122.51;0.053952749
2951;2015;5;22;23;51.4275;1122.51;0.045814737
2952;2015;5;23;0;63.885;1122.51;0.056912633
2953;2015;5;23;1;61.745;1122.51;0.055006191
2954;2015;5;23;2;64.6225;1122.51;0.057569643
2955;2015;5;23;3;62.86;1122.51;0.055999501
2956;2015;5;23;4;50.77;1122.51;0.045228996
2957;2015;5;23;5;47.9075;1122.51;0.042678907
2958;2015;5;23;6;33.355;1122.51;0.029714657
2959;2015;5;23;7;29.13;1122.51;0.025950771
2960;2015;5;23;8;13.905;1122.51;0.012387417
2961;2015;5;23;9;7.1075;1122.51;0.006331792
2962;2015;5;23;10;12.73;1122.51;0.011340656
2963;2015;5;23;11;27.7725;1122.51;0.024741428
2964;2015;5;23;12;36.2125;1122.51;0.032260292
2965;2015;5;23;13;57.8775;1122.51;0.051560788
2966;2015;5;23;14;95.83;1122.51;0.085371177
2967;2015;5;23;15;156.77;1122.51;0.139660226
2968;2015;5;23;16;198.65;1122.51;0.17696947
2969;2015;5;23;17;231.8375;1122.51;0.206534908
2970;2015;5;23;18;229.5525;1122.51;0.204499292
2971;2015;5;23;19;181.13;1122.51;0.161361591
2972;2015;5;23;20;137.4125;1122.51;0.122415391
2973;2015;5;23;21;100.1825;1122.51;0.089248648
2974;2015;5;23;22;94.8425;1122.51;0.084491452
2975;2015;5;23;23;87.5875;1122.51;0.078028258
2976;2015;5;24;0;75.07;1122.51;0.06687691
2977;2015;5;24;1;59.4225;1122.51;0.052937168
2978;2015;5;24;2;41.9425;1122.51;0.037364923
2979;2015;5;24;3;30.565;1122.51;0.027229156
2980;2015;5;24;4;22.5225;1122.51;0.020064409
2981;2015;5;24;5;15.5925;1122.51;0.013890745
2982;2015;5;24;6;11.9225;1122.51;0.010621286
2983;2015;5;24;7;4.895;1122.51;0.004360763
2984;2015;5;24;8;0.93;1122.51;0.0008285
2985;2015;5;24;9;0.67;1122.51;0.000596877
2986;2015;5;24;10;0.6125;1122.51;0.000545652
2987;2015;5;24;11;0.53;1122.51;0.000472156
2988;2015;5;24;12;0.8025;1122.51;0.000714916
2989;2015;5;24;13;2.4825;1122.51;0.002211562
2990;2015;5;24;14;9.59;1122.51;0.008543354
2991;2015;5;24;15;17.335;1122.51;0.01544307
2992;2015;5;24;16;14.635;1122.51;0.013037746
2993;2015;5;24;17;24.525;1122.51;0.021848358
2994;2015;5;24;18;28.18;1122.51;0.025104453
2995;2015;5;24;19;37.975;1122.51;0.033830434
2996;2015;5;24;20;42.4675;1122.51;0.037832625
2997;2015;5;24;21;64.9975;1122.51;0.057903716
2998;2015;5;24;22;58.3225;1122.51;0.051957221
2999;2015;5;24;23;46.7175;1122.51;0.041618783
3000;2015;5;25;0;35.8175;1122.51;0.031908402
3001;2015;5;25;1;32.5225;1122.51;0.028973016
3002;2015;5;25;2;26.825;1122.51;0.023897337
3003;2015;5;25;3;17.7425;1122.51;0.015806095
3004;2015;5;25;4;22.28;1122.51;0.019848376
3005;2015;5;25;5;28.055;1122.51;0.024993096
3006;2015;5;25;6;32.87;1122.51;0.02928259
3007;2015;5;25;7;26.5325;1122.51;0.02363676
3008;2015;5;25;8;23.565;1122.51;0.020993131
3009;2015;5;25;9;27.365;1122.51;0.024378402
3010;2015;5;25;10;38.49;1122.51;0.034289227
3011;2015;5;25;11;52.265;1122.51;0.046560832
3012;2015;5;25;12;82.705;1122.51;0.073678631
3013;2015;5;25;13;150.7475;1122.51;0.134295017
3014;2015;5;25;14;237.0925;1122.51;0.211216381
3015;2015;5;25;15;308.0275;1122.51;0.274409582
3016;2015;5;25;16;298.7125;1122.51;0.266111215
3017;2015;5;25;17;347.5475;1122.51;0.309616395
3018;2015;5;25;18;327.49;1122.51;0.291747958
3019;2015;5;25;19;309.8375;1122.51;0.27602204
3020;2015;5;25;20;314.585;1122.51;0.280251401
3021;2015;5;25;21;262.0975;1122.51;0.233492352
3022;2015;5;25;22;207.0575;1122.51;0.184459381
3023;2015;5;25;23;165.54;1122.51;0.147473074
3024;2015;5;26;0;150.3125;1122.51;0.133907493
3025;2015;5;26;1;136.215;1122.51;0.121348585
3026;2015;5;26;2;137.2275;1122.51;0.122250581
3027;2015;5;26;3;143.52;1122.51;0.127856322
3028;2015;5;26;4;141.4525;1122.51;0.126014468
3029;2015;5;26;5;114.595;1122.51;0.102088177
3030;2015;5;26;6;89.43;1122.51;0.079669669
3031;2015;5;26;7;71.835;1122.51;0.063994976
3032;2015;5;26;8;36.1725;1122.51;0.032224657
3033;2015;5;26;9;36.16;1122.51;0.032213521
3034;2015;5;26;10;39.4725;1122.51;0.035164497
3035;2015;5;26;11;17.8675;1122.51;0.015917453
3036;2015;5;26;12;54.7025;1122.51;0.048732305
3037;2015;5;26;13;79.955;1122.51;0.071228764
3038;2015;5;26;14;96.2525;1122.51;0.085747566
3039;2015;5;26;15;113.945;1122.51;0.101509118
3040;2015;5;26;16;121.9275;1122.51;0.108620413
3041;2015;5;26;17;103.8125;1122.51;0.092482472
3042;2015;5;26;18;109.0975;1122.51;0.097190671
3043;2015;5;26;19;100.765;1122.51;0.089767574
3044;2015;5;26;20;85.2825;1122.51;0.075974824
3045;2015;5;26;21;75.085;1122.51;0.066890273
3046;2015;5;26;22;86.1975;1122.51;0.076789962
3047;2015;5;26;23;85.72;1122.51;0.076364576
3048;2015;5;27;0;60.1775;1122.51;0.053609767
3049;2015;5;27;1;41.25;1122.51;0.036748002
3050;2015;5;27;2;24.6075;1122.51;0.021921854
3051;2015;5;27;3;14.0875;1122.51;0.01255
3052;2015;5;27;4;12.34;1122.51;0.010993221
3053;2015;5;27;5;12.61;1122.51;0.011233753
3054;2015;5;27;6;18.8075;1122.51;0.016754862
3055;2015;5;27;7;24.09;1122.51;0.021460833
3056;2015;5;27;8;23.0025;1122.51;0.020492022
3057;2015;5;27;9;20.395;1122.51;0.018169103
3058;2015;5;27;10;16.7725;1122.51;0.01494196
3059;2015;5;27;11;14.885;1122.51;0.013260461
3060;2015;5;27;12;22.9325;1122.51;0.020429662
3061;2015;5;27;13;32.9725;1122.51;0.029373903
3062;2015;5;27;14;49.84;1122.51;0.044400495
3063;2015;5;27;15;61.6725;1122.51;0.054941604
3064;2015;5;27;16;80.1175;1122.51;0.071373529
3065;2015;5;27;17;95.27;1122.51;0.084872295
3066;2015;5;27;18;97.01;1122.51;0.086422393
3067;2015;5;27;19;113.3375;1122.51;0.10096792
3068;2015;5;27;20;111.0175;1122.51;0.098901123
3069;2015;5;27;21;99.4425;1122.51;0.088589411
3070;2015;5;27;22;122.025;1122.51;0.108707272
3071;2015;5;27;23;166.1975;1122.51;0.148058815
3072;2015;5;28;0;224.9975;1122.51;0.200441421
3073;2015;5;28;1;266.96;1122.51;0.237824162
3074;2015;5;28;2;337.9575;1122.51;0.301073042
3075;2015;5;28;3;391.115;1122.51;0.348428967
3076;2015;5;28;4;398.785;1122.51;0.355261868
3077;2015;5;28;5;355.6525;1122.51;0.316836821
3078;2015;5;28;6;347.9125;1122.51;0.30994156
3079;2015;5;28;7;275.8925;1122.51;0.245781775
3080;2015;5;28;8;241.935;1122.51;0.215530374
3081;2015;5;28;9;244.7725;1122.51;0.218058191
3082;2015;5;28;10;323.0675;1122.51;0.287808126
3083;2015;5;28;11;401.1325;1122.51;0.357353164
3084;2015;5;28;12;421.2575;1122.51;0.375281735
3085;2015;5;28;13;402.76;1122.51;0.35880304
3086;2015;5;28;14;412.9625;1122.51;0.367892046
3087;2015;5;28;15;427.985;1122.51;0.381275
3088;2015;5;28;16;459.785;1122.51;0.409604369
3089;2015;5;28;17;417.2525;1122.51;0.371713838
3090;2015;5;28;18;354.0625;1122.51;0.315420353
3091;2015;5;28;19;301.51;1122.51;0.268603398
3092;2015;5;28;20;225.6375;1122.51;0.201011572
3093;2015;5;28;21;175.0975;1122.51;0.155987474
3094;2015;5;28;22;158.8375;1122.51;0.14150208
3095;2015;5;28;23;168.5825;1122.51;0.150183517
3096;2015;5;29;0;153.665;1122.51;0.136894103
3097;2015;5;29;1;165.01;1122.51;0.147000918
3098;2015;5;29;2;151.2325;1122.51;0.134727085
3099;2015;5;29;3;144.6025;1122.51;0.128820679
3100;2015;5;29;4;153.7625;1122.51;0.136980962
3101;2015;5;29;5;153.72;1122.51;0.136943101
3102;2015;5;29;6;166.69;1122.51;0.148497563
3103;2015;5;29;7;212.9275;1122.51;0.189688733
3104;2015;5;29;8;178.7825;1122.51;0.159270296
3105;2015;5;29;9;214.6725;1122.51;0.191243285
3106;2015;5;29;10;306.5525;1122.51;0.273095563
3107;2015;5;29;11;346.7925;1122.51;0.308943796
3108;2015;5;29;12;389.6;1122.51;0.347079313
3109;2015;5;29;13;476.6075;1122.51;0.424590872
3110;2015;5;29;14;559.755;1122.51;0.498663709
3111;2015;5;29;15;651.595;1122.51;0.580480352
3112;2015;5;29;16;724.5175;1122.51;0.645444139
3113;2015;5;29;17;707.19;1122.51;0.63000775
3114;2015;5;29;18;612.26;1122.51;0.545438348
3115;2015;5;29;19;571.0725;1122.51;0.508746025
3116;2015;5;29;20;445.8825;1122.51;0.397219178
3117;2015;5;29;21;505.68;1122.51;0.450490419
3118;2015;5;29;22;507.4825;1122.51;0.452096195
3119;2015;5;29;23;509.9675;1122.51;0.454309984
3120;2015;5;30;0;457.4125;1122.51;0.407490802
3121;2015;5;30;1;345.2775;1122.51;0.307594142
3122;2015;5;30;2;282.085;1122.51;0.251298429
3123;2015;5;30;3;269.415;1122.51;0.240011225
3124;2015;5;30;4;257.1375;1122.51;0.229073683
3125;2015;5;30;5;59.38;1122.51;0.052899306
3126;2015;5;30;6;0;1122.51;0
3127;2015;5;30;7;0;1122.51;0
3128;2015;5;30;8;0;1122.51;0
3129;2015;5;30;9;0;1122.51;0
3130;2015;5;30;10;184.2675;1122.51;0.164156667
3131;2015;5;30;11;328.9925;1122.51;0.293086476
3132;2015;5;30;12;331.6475;1122.51;0.295451711
3133;2015;5;30;13;315.6075;1122.51;0.281162306
3134;2015;5;30;14;297.04;1122.51;0.264621251
3135;2015;5;30;15;269.765;1122.51;0.240323026
3136;2015;5;30;16;245.3825;1122.51;0.218601616
3137;2015;5;30;17;193.4925;1122.51;0.172374856
3138;2015;5;30;18;138.915;1122.51;0.123753909
3139;2015;5;30;19;105.9225;1122.51;0.094362188
3140;2015;5;30;20;51.08;1122.51;0.045505163
3141;2015;5;30;21;25.585;1122.51;0.02279267
3142;2015;5;30;22;18.735;1122.51;0.016690274
3143;2015;5;30;23;19.6575;1122.51;0.017512093
3144;2015;5;31;0;41.2425;1122.51;0.036741321
3145;2015;5;31;1;175.2;1122.51;0.156078788
3146;2015;5;31;2;386.0975;1122.51;0.343959074
3147;2015;5;31;3;489.1625;1122.51;0.435775628
3148;2015;5;31;4;558.245;1122.51;0.497318509
3149;2015;5;31;5;593.1025;1122.51;0.528371685
3150;2015;5;31;6;605.5675;1122.51;0.539476263
3151;2015;5;31;7;560.6875;1122.51;0.499494437
3152;2015;5;31;8;507.285;1122.51;0.45192025
3153;2015;5;31;9;448.295;1122.51;0.39936838
3154;2015;5;31;10;546.1925;1122.51;0.486581411
3155;2015;5;31;11;674.02;1122.51;0.600457902
3156;2015;5;31;12;702.435;1122.51;0.625771708
3157;2015;5;31;13;746.5625;1122.51;0.665083162
3158;2015;5;31;14;747.7675;1122.51;0.666156649
3159;2015;5;31;15;780.765;1122.51;0.695552824
3160;2015;5;31;16;823.7125;1122.51;0.733813062
3161;2015;5;31;17;831.1925;1122.51;0.7404767
3162;2015;5;31;18;776.2725;1122.51;0.691550632
3163;2015;5;31;19;756.575;1122.51;0.674002904
3164;2015;5;31;20;738.265;1122.51;0.657691246
3165;2015;5;31;21;677.2325;1122.51;0.603319792
3166;2015;5;31;22;585.95;1122.51;0.521999804
3167;2015;5;31;23;515.9925;1122.51;0.459677419
3168;2015;6;1;0;439.34;1122.51;0.391390723
3169;2015;6;1;1;345.43;1122.51;0.307729998
3170;2015;6;1;2;230.1225;1122.51;0.205007082
3171;2015;6;1;3;157.555;1122.51;0.140359551
3172;2015;6;1;4;97.9075;1122.51;0.08722194
3173;2015;6;1;5;87.1575;1122.51;0.077645188
3174;2015;6;1;6;64.8125;1122.51;0.057738907
3175;2015;6;1;7;45.14;1122.51;0.04021345
3176;2015;6;1;8;27.8475;1122.51;0.024808242
3177;2015;6;1;9;23.2575;1122.51;0.020719192
3178;2015;6;1;10;22.1725;1122.51;0.019752608
3179;2015;6;1;11;26.655;1122.51;0.023745891
3180;2015;6;1;12;40.42;1122.51;0.036008588
3181;2015;6;1;13;71.835;1122.51;0.063994976
3182;2015;6;1;14;75.25;1122.51;0.067037265
3183;2015;6;1;15;81.3875;1122.51;0.072504922
3184;2015;6;1;16;90.5775;1122.51;0.080691931
3185;2015;6;1;17;123.945;1122.51;0.110417725
3186;2015;6;1;18;187.415;1122.51;0.166960651
3187;2015;6;1;19;203.315;1122.51;0.181125335
3188;2015;6;1;20;163.4525;1122.51;0.145613402
3189;2015;6;1;21;197.97;1122.51;0.176363685
3190;2015;6;1;22;330.7775;1122.51;0.294676662
3191;2015;6;1;23;514.8625;1122.51;0.458670747
3192;2015;6;2;0;544.685;1122.51;0.485238439
3193;2015;6;2;1;563.6575;1122.51;0.502140293
3194;2015;6;2;2;625.63;1122.51;0.557349155
3195;2015;6;2;3;682.3775;1122.51;0.60790327
3196;2015;6;2;4;715.395;1122.51;0.637317262
3197;2015;6;2;5;694.2075;1122.51;0.618442152
3198;2015;6;2;6;814.935;1122.51;0.725993532
3199;2015;6;2;7;859.5375;1122.51;0.765728145
3200;2015;6;2;8;882.4775;1122.51;0.786164489
3201;2015;6;2;9;891.255;1122.51;0.793984018
3202;2015;6;2;10;873.175;1122.51;0.777877257
3203;2015;6;2;11;844.6125;1122.51;0.75243205
3204;2015;6;2;12;835.7525;1122.51;0.744539024
3205;2015;6;2;13;823.7225;1122.51;0.73382197
3206;2015;6;2;14;881.1025;1122.51;0.784939555
3207;2015;6;2;15;896.5525;1122.51;0.798703352
3208;2015;6;2;16;911.26;1122.51;0.811805685
3209;2015;6;2;17;912.4625;1122.51;0.812876945
3210;2015;6;2;18;806.255;1122.51;0.718260862
3211;2015;6;2;19;717.4675;1122.51;0.639163571
3212;2015;6;2;20;681.0075;1122.51;0.606682791
3213;2015;6;2;21;684.295;1122.51;0.609611496
3214;2015;6;2;22;719.5525;1122.51;0.641021015
3215;2015;6;2;23;712.3225;1122.51;0.634580093
3216;2015;6;3;0;682.2625;1122.51;0.607800821
3217;2015;6;3;1;657.0125;1122.51;0.58530659
3218;2015;6;3;2;652.955;1122.51;0.581691923
3219;2015;6;3;3;617.105;1122.51;0.549754568
3220;2015;6;3;4;499.0275;1122.51;0.444563968
3221;2015;6;3;5;376.2575;1122.51;0.335193005
3222;2015;6;3;6;365.1825;1122.51;0.325326723
3223;2015;6;3;7;376.4875;1122.51;0.335397903
3224;2015;6;3;8;389.59;1122.51;0.347070405
3225;2015;6;3;9;427.97;1122.51;0.381261637
3226;2015;6;3;10;445.1;1122.51;0.39652208
3227;2015;6;3;11;382.845;1122.51;0.34106155
3228;2015;6;3;12;362.7225;1122.51;0.323135206
3229;2015;6;3;13;346.99;1122.51;0.309119741
3230;2015;6;3;14;302.355;1122.51;0.269356175
3231;2015;6;3;15;211.2975;1122.51;0.18823663
3232;2015;6;3;16;160.105;1122.51;0.142631246
3233;2015;6;3;17;103.05;1122.51;0.091803191
3234;2015;6;3;18;64.2375;1122.51;0.057226662
3235;2015;6;3;19;45.7375;1122.51;0.040745739
3236;2015;6;3;20;29.73;1122.51;0.026485287
3237;2015;6;3;21;24.8625;1122.51;0.022149023
3238;2015;6;3;22;20.5925;1122.51;0.018345048
3239;2015;6;3;23;18.58;1122.51;0.016552191
3240;2015;6;4;0;20.3475;1122.51;0.018126787
3241;2015;6;4;1;36.4025;1122.51;0.032429555
3242;2015;6;4;2;40.4325;1122.51;0.036019724
3243;2015;6;4;3;45.5225;1122.51;0.040554204
3244;2015;6;4;4;37.8825;1122.51;0.033748029
3245;2015;6;4;5;42.1925;1122.51;0.037587638
3246;2015;6;4;6;56.61;1122.51;0.050431622
3247;2015;6;4;7;67.655;1122.51;0.060271178
3248;2015;6;4;8;33.755;1122.51;0.030071002
3249;2015;6;4;9;14.5725;1122.51;0.012982067
3250;2015;6;4;10;16.265;1122.51;0.014489849
3251;2015;6;4;11;24.515;1122.51;0.021839449
3252;2015;6;4;12;17.2525;1122.51;0.015369574
3253;2015;6;4;13;31.48;1122.51;0.028044294
3254;2015;6;4;14;37.6075;1122.51;0.033503042
3255;2015;6;4;15;40.33;1122.51;0.03592841
3256;2015;6;4;16;40.115;1122.51;0.035736875
3257;2015;6;4;17;39.2125;1122.51;0.034932874
3258;2015;6;4;18;37.1575;1122.51;0.033102155
3259;2015;6;4;19;42.645;1122.51;0.037990753
3260;2015;6;4;20;67.465;1122.51;0.060101914
3261;2015;6;4;21;111.805;1122.51;0.099602676
3262;2015;6;4;22;161.885;1122.51;0.144216978
3263;2015;6;4;23;217.125;1122.51;0.193428121
3264;2015;6;5;0;211.9675;1122.51;0.188833507
3265;2015;6;5;1;218.6625;1122.51;0.194797819
3266;2015;6;5;2;261.625;1122.51;0.23307142
3267;2015;6;5;3;301.54;1122.51;0.268630124
3268;2015;6;5;4;301.1875;1122.51;0.268316095
3269;2015;6;5;5;352.29;1122.51;0.313841302
3270;2015;6;5;6;356.7275;1122.51;0.317794496
3271;2015;6;5;7;314.105;1122.51;0.279823788
3272;2015;6;5;8;168.165;1122.51;0.149811583
3273;2015;6;5;9;58.3225;1122.51;0.051957221
3274;2015;6;5;10;30.1875;1122.51;0.026892856
3275;2015;6;5;11;40.7225;1122.51;0.036278073
3276;2015;6;5;12;70.19;1122.51;0.06252951
3277;2015;6;5;13;93.6975;1122.51;0.083471417
3278;2015;6;5;14;146.84;1122.51;0.130813979
3279;2015;6;5;15;162.8225;1122.51;0.14505216
3280;2015;6;5;16;195.4275;1122.51;0.174098672
3281;2015;6;5;17;261.265;1122.51;0.23275071
3282;2015;6;5;18;237.67;1122.51;0.211730853
3283;2015;6;5;19;177.1175;1122.51;0.157787013
3284;2015;6;5;20;139.2225;1122.51;0.124027848
3285;2015;6;5;21;110.52;1122.51;0.09845792
3286;2015;6;5;22;101.78;1122.51;0.090671798
3287;2015;6;5;23;116.0375;1122.51;0.103373244
3288;2015;6;6;0;140.365;1122.51;0.125045657
3289;2015;6;6;1;110.285;1122.51;0.098248568
3290;2015;6;6;2;110.015;1122.51;0.098008036
3291;2015;6;6;3;118.98;1122.51;0.105994601
3292;2015;6;6;4;163.235;1122.51;0.14541964
3293;2015;6;6;5;166.515;1122.51;0.148341663
3294;2015;6;6;6;162.2725;1122.51;0.144562187
3295;2015;6;6;7;123.89;1122.51;0.110368727
3296;2015;6;6;8;88.7475;1122.51;0.079061656
3297;2015;6;6;9;75.3325;1122.51;0.067110761
3298;2015;6;6;10;57.835;1122.51;0.051522926
3299;2015;6;6;11;56.25;1122.51;0.050110912
3300;2015;6;6;12;57.6975;1122.51;0.051400433
3301;2015;6;6;13;59.6175;1122.51;0.053110885
3302;2015;6;6;14;66.6475;1122.51;0.059373636
3303;2015;6;6;15;67.9;1122.51;0.060489439
3304;2015;6;6;16;68.4975;1122.51;0.061021728
3305;2015;6;6;17;73.0725;1122.51;0.065097416
3306;2015;6;6;18;93.535;1122.51;0.083326652
3307;2015;6;6;19;111.57;1122.51;0.099393324
3308;2015;6;6;20;119.01;1122.51;0.106021327
3309;2015;6;6;21;118.88;1122.51;0.105905515
3310;2015;6;6;22;115.8675;1122.51;0.103221798
3311;2015;6;6;23;117.805;1122.51;0.10494784
3312;2015;6;7;0;167.865;1122.51;0.149544325
3313;2015;6;7;1;185.09;1122.51;0.1648894
3314;2015;6;7;2;112.8175;1122.51;0.100504673
3315;2015;6;7;3;80.575;1122.51;0.071781098
3316;2015;6;7;4;71.15;1122.51;0.063384736
3317;2015;6;7;5;85.8225;1122.51;0.076455889
3318;2015;6;7;6;72.46;1122.51;0.064551763
3319;2015;6;7;7;49.8975;1122.51;0.04445172
3320;2015;6;7;8;20.3725;1122.51;0.018149059
3321;2015;6;7;9;14.455;1122.51;0.012877391
3322;2015;6;7;10;10.1175;1122.51;0.009013283
3323;2015;6;7;11;15.1;1122.51;0.013451996
3324;2015;6;7;12;37.485;1122.51;0.033393912
3325;2015;6;7;13;69.605;1122.51;0.062008356
3326;2015;6;7;14;106.7775;1122.51;0.095123874
3327;2015;6;7;15;142.525;1122.51;0.126969916
3328;2015;6;7;16;163.055;1122.51;0.145259285
3329;2015;6;7;17;191.1225;1122.51;0.170263517
3330;2015;6;7;18;235.98;1122.51;0.210225299
3331;2015;6;7;19;289.87;1122.51;0.25823378
3332;2015;6;7;20;322.2625;1122.51;0.287090984
3333;2015;6;7;21;319.185;1122.51;0.28434936
3334;2015;6;7;22;340.36;1122.51;0.303213334
3335;2015;6;7;23;352.5525;1122.51;0.314075153
3336;2015;6;8;0;317.24;1122.51;0.282616636
3337;2015;6;8;1;300.3675;1122.51;0.267585589
3338;2015;6;8;2;282.5025;1122.51;0.251670364
3339;2015;6;8;3;288.74;1122.51;0.257227107
3340;2015;6;8;4;291.09;1122.51;0.25932063
3341;2015;6;8;5;285.6775;1122.51;0.254498846
3342;2015;6;8;6;254.5525;1122.51;0.226770808
3343;2015;6;8;7;229.5375;1122.51;0.204485929
3344;2015;6;8;8;266.3825;1122.51;0.23730969
3345;2015;6;8;9;315.7075;1122.51;0.281251392
3346;2015;6;8;10;341.815;1122.51;0.304509537
3347;2015;6;8;11;366.3925;1122.51;0.326404665
3348;2015;6;8;12;403.865;1122.51;0.359787441
3349;2015;6;8;13;402.26;1122.51;0.358357609
3350;2015;6;8;14;417.86;1122.51;0.372255036
3351;2015;6;8;15;435.94;1122.51;0.388361796
3352;2015;6;8;16;473.0625;1122.51;0.421432771
3353;2015;6;8;17;501.1775;1122.51;0.446479319
3354;2015;6;8;18;545.945;1122.51;0.486360923
3355;2015;6;8;19;567.8525;1122.51;0.505877453
3356;2015;6;8;20;518.3625;1122.51;0.461788759
3357;2015;6;8;21;468.295;1122.51;0.417185593
3358;2015;6;8;22;479.2225;1122.51;0.426920473
3359;2015;6;8;23;463.72;1122.51;0.413109905
